Country/State,City/Region,Group Name,Link,Latitude,Longitude,Merged?,Map Link
,Zielona Góra,Slackline Zielona Góra,https://www.facebook.com/groups/slacklineZG/,51.93562,15.50619,Yes,"https://www.google.com/maps/@51.93562,15.50619,15z"
,Żmigród,Dragons Slackline Żmigród,https://www.facebook.com/slackdwatrzy,51.46654,16.90582,Yes,"https://www.google.com/maps/@51.46654,16.90582,15z"
PORTUGAL,Countrywide,Highline Portugal,https://www.facebook.com/groups/276786135753067/,39.39987,-8.224454,Yes,"https://www.google.com/maps/@39.39987,-8.224454,15z"
,Algarve,Slackline Algarve,https://www.facebook.com/groups/1661804324103050/,37.274158,-8.325855,No,https://goo.gl/maps/rLxt69mhQiQHVTp99
,Bragança,Slackline in Braganca,https://www.facebook.com/groups/1033208446743436/,41.811702,-6.756086,No,https://goo.gl/maps/2LKenbjdBbxGmMVi8
,Castelo Branco,Slackline Castelo Branco,www.facebook.com/groups/341402536004350/,39.818685,-7.497107,No,https://goo.gl/maps/SJ65AfvjnAy1zVn1A
,Coimbra,Slackline Coimbra,https://www.facebook.com/groups/232318660286272/,40.207922,-8.415816,No,https://goo.gl/maps/msCpbS8ceSEe27xf7
,Coimbra,Slacklining in Coimbra,https://www.facebook.com/groups/1231778866835663/,40.207701,-8.416277,No,https://goo.gl/maps/P8nah7Vd66wdHiDbA
,Lisbon,Slackline Lisboa,https://www.facebook.com/groups/186933448020181/,38.72225,-9.139337,Yes,"https://www.google.com/maps/@38.72225,-9.139337,15z"
,NorteSlack,Slackline no Norte de Portugal,https://www.facebook.com/groups/314161095370510/,41.452124,-7.744521,No,https://goo.gl/maps/7fysS1zTuTo9j1426
,Porto,Slackline Porto,https://www.facebook.com/groups/352287361573507/,41.15794,-8.629106,Yes,"https://www.google.com/maps/@41.15794,-8.629106,15z"
QATAR,Doha,Slack Doha,https://www.facebook.com/groups/219491371547755/about/,25.282856,51.506491,No,https://goo.gl/maps/6TYse18kDsJ8zYiN7
ROMANIA:,Countrywide,Highline Romania,https://www.facebook.com/groups/309233259173908/,45.635386,24.748496,No,https://goo.gl/maps/3Te8hk13RtQ3psCy5
,Countrywide,Slackline Romania,https://www.facebook.com/groups/slackline.romania/,45.635378,24.748078,No,https://goo.gl/maps/FhiQAbqmVdPSpDwt7
,Countrywide,Slackline România,https://www.facebook.com/SlacklineRomania?fref=ts,45.635506,24.747617,No,https://goo.gl/maps/Rz4D17Fcpm2zQdJq6
,Alba Iulia,Slackline Alba Iulia,https://www.facebook.com/groups/129006040471820/,46.066636,23.572248,No,https://goo.gl/maps/V6U8FPN3mMFjpR7K9
,Braşov,Slackline Brasov,https://www.facebook.com/groups/slacklinebrasov/?fref=ts,45.655276,25.598349,No,https://goo.gl/maps/H9NRnoZXw7qhbzaWA
,Bucharest,Slackline Bucuresti,https://www.facebook.com/groups/slacklinebucuresti/,44.42677,26.10254,Yes,"https://www.google.com/maps/@44.42677,26.10254,15z"
,Bucharest,Slackline! in parc Tineretului,https://www.facebook.com/groups/208624525976239/,44.439579,26.096344,No,https://goo.gl/maps/29yr8XecjPCquhZv8
,Cluj-Napoca,Slackline Cluj,https://www.facebook.com/groups/169046769860981/?fref=ts,46.770721,23.609979,No,https://goo.gl/maps/3CrKyyayajbrwEyi6
,Galati,Slackline Galati,https://www.facebook.com/groups/193632787395350/,45.43312,28.008869,No,https://goo.gl/maps/ztnu2nAKQQkayVkM9
,Iaşi,Slackline Community Iași,https://www.facebook.com/groups/slacklineiasi/?fref=ts,47.158036,27.581467,No,https://goo.gl/maps/7ZYT85EGV25GVCf8A
,Râşnov,Slackline Râşnov,https://www.facebook.com/groups/879804175389635/,45.587692,25.458045,No,https://goo.gl/maps/NcLhH4D3xHVgyToL8
,Sibiu,Slackline Sibiu,https://www.facebook.com/groups/269023866472684/,45.792283,24.127734,No,https://goo.gl/maps/MoUbuoAemPB1UD6u6
,Timişoara,Slackline Timişoara,https://www.facebook.com/SlacklineTimisoara?fref=ts,45.755358,21.229805,No,https://goo.gl/maps/KRvUat5DSb89uUq78
,Timişoara,Slackline Timişoara,https://www.facebook.com/groups/slacklinetimisoara/?fref=ts,45.755403,21.230062,No,https://goo.gl/maps/qHxgw5zisGYHiS1d7
RUSSIA:,Countrywide:,Slacklife Russia,https://www.facebook.com/slackliferus/,61.705073,98.919509,Yes,https://goo.gl/maps/bbC68khFRQuGi6bGA
,Countrywide:,Slackline Russia,https://www.facebook.com/groups/268769519888340/,61.705043,98.920314,No,https://goo.gl/maps/6PQJGYxcvZG35QLX7
,Countrywide:,Slacktribe,https://www.facebook.com/slacktribe.msk/,"61.705124,",98.920582,No,https://goo.gl/maps/PtGPmiLtopXm1iWCA
,Moscow,"Slacklabs (on vkontakte, not facebook)",https://l.facebook.com/l.php?u=https%3A%2F%2Fvk.com%2Fslacklabs&h=ATN3U4K0EqNTNl3k2vwcGMLxTK9uGRFU6FRg-CnAk5WA5aWg3EFLL-fUKt-WiqTr8fsR31efGxUk5S2BXiT1mm4W-ECvOtjkMkzkx4pLzVPm6xO-V47CH6NImKas2AD1XQ44WJaYjdpBWJqJAnM,55.753282,37.623982,No,https://goo.gl/maps/hhRRZRCw7N3nY3Cx9
SAINT LUCIA,St. Lucia,Slackline St. Lucia,https://www.facebook.com/Slackline-St-Lucia-376147319142644/,13.855406,-61.011468,No,https://goo.gl/maps/RnpFmutPpaRAJ8Bm8
SENEGAL,Countrywide,Les Lézards de Dakar - Escalade Sénégal,https://www.facebook.com/Escalade.Senegal,14.436471,-14.632911,No,https://goo.gl/maps/PGQAS5NHMH1JsoPN9
SERBIA,Countrywide,Slackline Serbia,https://www.facebook.com/groups/3173620796016214/,44.108185,20.841487,No,https://goo.gl/maps/f4uqABbhovK1a8fB6
,Nis,Slacklife Nis,https://www.facebook.com/Slacklife-Nis-1491175931139951/,43.320723,21.897998,No,https://goo.gl/maps/MWeeE4UnCE7a2ZoF9
SINGAPORE:,Countrywide,Slackline Singapore,https://www.facebook.com/elephantslacklinesingapore/,1.354756,103.859829,No,https://goo.gl/maps/22LoeV88CykK3GcT8
SLOVAKIA:,Countrywide,Slackline SK - kedy a kde?,https://www.facebook.com/groups/slacklineSK/,48.57548987,19.38307998,Yes,"https://www.google.com/maps/@48.57548987228952,19.383079977446954,15z"
,Countrywide,Slackline Slovakia,https://www.facebook.com/slacklineslovakia/,48.688792,19.400802,No,https://goo.gl/maps/pcWVgAUvPWywNPUL8
,Bratislava,Slackline v Bratislave,https://www.facebook.com/groups/BratislavaSlackline/,48.1585144,17.11141274,Yes,"https://www.google.com/maps/@48.15851439675657,17.111412742357146,15z"
,Bratislava,Slackline Bratislava,https://www.facebook.com/Slackline-Bratislava-186693661365011/,48.172456,17.099771,No,https://goo.gl/maps/xuQas7nDre2TtgA57
,Kežmarok,SlackLife @ Kežmarok,https://www.facebook.com/groups/slackline.kk/,49.146393,20.43021,No,https://goo.gl/maps/VNeExTzvCjBari3d6
,Kosice,Slackline ~ SLACKLIFE ~ Košice,https://www.facebook.com/groups/134202573287968/,48.713014,21.255312,No,https://goo.gl/maps/vmoENDVwiksoyxT28
SLOVENIA:,Countrywide,GO Slackline,https://www.facebook.com/groups/754499447929658/,46.005331,14.470669,No,https://goo.gl/maps/2S5hcU6LJTkpNiYWA
,Countrywide,Highline Slovenia,https://www.facebook.com/groups/425847847594412/,46.13629275,14.65999849,Yes,"https://www.google.com/maps/@46.13629275408533,14.659998494800845,15z"
,Countrywide,Slakline Slovej,https://www.facebook.com/slacklineSG/,46.005629,14.470562,No,https://goo.gl/maps/HHGfzpBEmwKa19C97
,Kranj,Acro Jam & slackline Kranj,https://www.facebook.com/groups/403335379841434/,46.231632,14.353019,No,https://goo.gl/maps/y71n2ei81fcyRwA2A
,Kranj,SlackAlien,https://www.facebook.com/SlackAlien/,46.255315,14.353907,No,https://goo.gl/maps/vbxXvuXQkP92xeuu8
,Ljubljana,Balansa slackline,https://www.facebook.com/balansa.slackline/,46.053326,14.589352,No,https://goo.gl/maps/5KzgHoJLZenqN81C7
,Ljubljana,Tivoli slackline sessions,https://www.facebook.com/groups/1401204650097960/,46.055913,14.497529,Yes,https://goo.gl/maps/DPCt69yesyhFu3u57
,Maribor,Slacklions Maribor,https://www.facebook.com/groups/159869084061341/,46.553892,15.64606,No,https://goo.gl/maps/5TXAXtPZ36WBTUos5
SOUTH AFRICA,Countrywide,S.A. Slacklining,https://www.facebook.com/s.a.slacklines/,-30.894228,24.242529,No,https://goo.gl/maps/oxcVte9kKtyJFUJa8
,Cape Town,Cape Town Slack Sessions,https://www.facebook.com/groups/469623503180730/,-33.920775,18.420713,No,https://goo.gl/maps/eGMobUUorBPxap2x6
,Durban,Durban Slackliners,https://www.facebook.com/pg/durbanslackliners/,-29.857797,31.02164,No,https://goo.gl/maps/Pc1YbvqdnJjkQpkk7
,East London,Slackline East London,https://www.facebook.com/groups/423164144539801/,-33.031742,27.853366,No,https://goo.gl/maps/WwXGMcEUeRcboy4E9
,Johannesburg,Joburg Slack Sessions,https://www.facebook.com/groups/822345764505845/,-26.2041,28.0473,Yes,"https://www.google.com/maps/@-26.2041,28.0473,15z"
,Nelspruit,Slacking Fun - Nelspruit,https://www.facebook.com/groups/279987202478282/,-25.474414,30.967723,No,https://goo.gl/maps/aXbGsodjTZiuha1b6
,Pretoria,PTA Slackliners,https://www.facebook.com/pg/PTAslacklines/,-25.751226,28.229005,No,https://goo.gl/maps/xGvq3chLh84x9Bb87
SPAIN:,Countrywide,Gibbon Slackline España (Grupo Oficial),https://www.facebook.com/groups/gibbon.spain/,39.767153,-3.424949,No,https://goo.gl/maps/pBtsJdZjaBC2Ka5W7
,Countrywide,SLACKLINE España,https://www.facebook.com/groups/112203745483938/,39.767285,-3.425593,No,https://goo.gl/maps/FXWLPbvxTUyqSioL8
,Countrywide,Slackline España (Buy and Sell Group),https://www.facebook.com/groups/138821139616995/,41.28812108,-4.049060851,Yes,"https://www.google.com/maps/@41.288121076122394,-4.049060851072852,15z"
,Countrywide,Slackline Industries España,https://www.facebook.com/groups/slackindesp/,39.767681,-3.426054,No,https://goo.gl/maps/Pb62qLLJYnS29ngN9
,Countrywide,Basque Country,https://www.facebook.com/orekatolosa/?modal=admin_todo_tour,39.767879,-3.425496,No,https://goo.gl/maps/MHQ1CDMsha3b9vZc8
,Avila,Slackline Avila,https://www.facebook.com/groups/233290263493620/,40.657308,-4.685756,No,https://goo.gl/maps/WrZT7fPgGWA7XGfU7
,Barcelona,Slackline Barcelona,https://www.facebook.com/groups/slacklinebarcelona/,41.38506,2.173404,Yes,"https://www.google.com/maps/@41.38506,2.173404,15z"
,Bilbao,Slackline Bilbao,https://www.facebook.com/groups/1183814988314693/,43.262474,-2.933865,No,https://goo.gl/maps/iRGGE7XVUDkVmEpP7
,Burgos,Slackline Burgos,https://www.facebook.com/groups/160762490796990/,42.345389,-3.698985,No,https://goo.gl/maps/FcRN2Y1VSi2tGquk6
,Cádiz,Slackline Cádiz,https://www.facebook.com/groups/1514348995475979/,36.52706,-6.288596,Yes,"https://www.google.com/maps/@36.52706,-6.288596,15z"
,Cuenca,SLACKLINE en Cuenca,https://www.facebook.com/groups/278985768827134/,40.070703,-2.140816,No,https://goo.gl/maps/EUZ5MoyS888JrMpZ7
,Donostia,Slackline donostia,https://www.facebook.com/groups/492016520859460/,43.303585,-1.986147,No,https://goo.gl/maps/reewk1AXnNXAAA796
,Girona,Slackline Girona,https://www.facebook.com/groups/1627374164206663/,41.9794,2.821426,Yes,"https://www.google.com/maps/@41.9794,2.821426,15z"
,Granada,Association Slackline Granada,https://www.facebook.com/TeoriadelosCuerdos/?fref=ts,37.181112,-3.600328,No,https://goo.gl/maps/dyLx1oDY9xnpeNj16
,Granada,Slackline (Granada),https://www.facebook.com/groups/1488419928111449/,37.17734,-3.598557,Yes,"https://www.google.com/maps/@37.17734,-3.598557,15z"
,Huelva,Slackline @ Huelva,https://www.facebook.com/groups/214198285339749/,37.263148,-6.943993,No,https://goo.gl/maps/ChMh3qju1CbckRgy8
,Huelva,Slackline Huelva,https://www.facebook.com/groups/938672366146279/,37.263182,-6.94424,No,https://goo.gl/maps/JJRmKaTGtSB6p6gr6
,Ibiza,Slackline Ibiza,https://www.facebook.com/groups/1473156149567975/,38.907661,1.424541,No,https://goo.gl/maps/2a8HKtaXf416QfmF7
,Jaen,Slackline Jaen,https://www.facebook.com/groups/1422618221366605/,37.77992,-3.786823,No,https://goo.gl/maps/2qfnbCYcrdpmYH1C6
,Leon,slackline leon!!!!,https://www.facebook.com/groups/665900096830998/,42.598356,-5.565976,No,https://goo.gl/maps/4PHXR4Zm7Tdx8hUY9
,Lleida,Lleida Slacklife,https://www.facebook.com/groups/181513931971574/,41.61735,0.618926,No,https://goo.gl/maps/feawwjDnSs8tqYDN8
,Lleida,Slackline Lleida,https://www.facebook.com/groups/1081560948523645/,41.617334,0.61928,No,https://goo.gl/maps/ZSJH44YAR5LKiMSBA
,Lleida,Slackline Lleida,https://www.facebook.com/groups/204833246338453/,41.617374,0.619076,No,https://goo.gl/maps/JV8xwE9kx4rgSqoS6
,Logroño,Slackline Logroño,https://www.facebook.com/groups/844404728922178/,42.46187,-2.444673,No,https://goo.gl/maps/tQYuiAmcQjy1SMMw9
,Madrid,Slackline Madrid,https://www.facebook.com/groups/slacklinemadrid,40.41677,-3.70379,Yes,"https://www.google.com/maps/@40.41677,-3.70379,15z"
,Madrid,HRID(Highline Madrid),https://www.facebook.com/groups/highlinemadrid/,40.408613,-3.705315,No,https://goo.gl/maps/1TxjayLTzuXXcEss9
,Málaga,Slackline Málaga,https://www.facebook.com/groups/1422290168005495/,36.72128,-4.421399,Yes,"https://www.google.com/maps/@36.72128,-4.421399,15z"
,Marbella,Slackline MARBELLA,https://www.facebook.com/groups/150866975118873/,36.51007,-4.882447,Yes,"https://www.google.com/maps/@36.51007,-4.882447,15z"
,Murcia,Slackline Murcia,https://www.facebook.com/groups/667972479993205/,37.9918,37.9918,No,https://goo.gl/maps/DWQ7p6kuu5nsvtmx7
,Pamplona,Slackline Pamplona,https://www.facebook.com/groups/117017901984422/,42.813746,-1.647705,No,https://goo.gl/maps/MXveGG19YSsUGB3U6
,Salamanca,Slackline Salamanca!,https://www.facebook.com/groups/424919077584788/,40.9701,-5.66354,Yes,"https://www.google.com/maps/@40.9701,-5.66354,15z"
,Sevilla,Slackline Sevilla,https://www.facebook.com/groups/203154696402921/about/,43.570182,-33.42848833,No,https://goo.gl/maps/J6ShHrFbeBaiNV4G6
,Tarragona,TarracoSlackline,https://www.facebook.com/groups/447653155312451/,45.059332,-55.25615833,No,https://goo.gl/maps/UegYDy3YzL64GT5T9
,Valencia,Slackline Valencia,https://www.facebook.com/groups/120662984770839/,46.548482,-77.08382833,Yes,"https://www.google.com/maps/@39.46991,-0.3762881,15z"
,Valladolid,Slackline Valladolid,https://www.facebook.com/groups/SlacklineValladolid/,48.037632,-98.91149833,No,https://goo.gl/maps/6cEGGxsGDknBojWm7
,Vigo,Slackline Vigo,https://www.facebook.com/groups/327320920764977/,49.526782,-120.7391683,No,https://goo.gl/maps/LoEQGWxXgaYFtcDZ6
,Zafra,Slackline Zafra,https://www.facebook.com/groups/659068660917398/about/,51.015932,-142.5668383,No,https://goo.gl/maps/orhEFYScuj4jWmuJ7
,Zaragoza,Zaragoza Slacklife,https://www.facebook.com/groups/549191661842305/,52.505082,-164.3945083,No,https://goo.gl/maps/WT64ZEVgwcvMG5Fe6
,Islas Canarias:,Nublo Slacklife,https://www.facebook.com/groups/594724150555096/members/,53.994232,-186.2221783,No,https://goo.gl/maps/tLLtKn5UKEJkBdGw9
,Islas Canarias:,Slackline Canarias (SlackCan),https://www.facebook.com/slacklinecanarias/,55.483382,-208.0498483,No,https://goo.gl/maps/badeV1nVJe8czQv17
,Islas Canarias:,Slackline Tenerife,https://www.facebook.com/SlackTfe/,56.972532,-229.8775183,No,https://goo.gl/maps/h6MoK5yTEshKGFvk8
,Islas Canarias:,Slackline La Palma (SlackRiders),https://www.facebook.com/slackriders/,58.461682,-251.7051883,No,https://goo.gl/maps/Pm1HjdrX4au6peyk6
,Islas Canarias:,Slackline Las Palmas (Gran Canaria),https://www.facebook.com/groups/245742688814462/,59.950832,-273.5328583,Yes,"https://www.google.com/maps/@27.92022,-15.54744,15z"
,Islas Baleareas:,Mallorca (Balearic Islands) - Slackline Mallorca,https://www.facebook.com/groups/180920128915491/,61.439982,-295.3605283,No,https://goo.gl/maps/ADj9Jwn1Tvkh4Z2E8
SWEDEN:,Countrywide,Slackline Sverige,https://www.facebook.com/groups/433078836802573/,64.98503868,17.7423752,Yes,"https://www.google.com/maps/@64.98503868490661,17.742375203485324,15z"
,Borås,Slackline Borås,https://www.facebook.com/groups/405278246243979/,57.72104,12.93982,Yes,"https://www.google.com/maps/@57.72104,12.93982,15z"
,Eskilstuna,Slackline Eskilstuna,https://www.facebook.com/slackline.eskilstuna/,59.369982,16.510495,No,https://goo.gl/maps/RL6138xE92X8Uev79
,Göteborg,Slacklife Göteborg,https://www.facebook.com/groups/215519055284206/,57.7099488,11.97020233,Yes,"https://www.google.com/maps/@57.70994880453216,11.970202329278067,15z"
,Göteborg,Slackline Göteborg,https://www.facebook.com/groups/5695569041/,57.73729,11.97136,Yes,"https://www.google.com/maps/@57.73729,11.97136,15z"
,Halmstad,Slackline Halmstad,https://www.facebook.com/groups/241046536268965/,56.673066,12.855099,No,https://goo.gl/maps/uZcTy7KP32BwtTNg8
,Helsingborg,Slackline Helsingborg,https://www.facebook.com/groups/678745468879098/,56.046666,12.697796,No,https://goo.gl/maps/NLZDMLKa2WJK4TFa7
,Kalmar,Slackline Kalmar,https://www.facebook.com/groups/Slacklinekalmar/,56.664696,16.353709,No,https://goo.gl/maps/itz4MJXeq4PEAPSv7
,Karlskrona,Slackline Karlskrona,https://www.facebook.com/groups/1553120644960260/,56.162014,15.590593,No,https://goo.gl/maps/UwTd8CB7YMFjY2rv7
,Karlstad,Värmland Slackline Sällskap,https://www.facebook.com/groups/231364833731302/about/,59.40072,13.513559,No,https://goo.gl/maps/oBbwyif8dAgrhx1E9
,Landskrona,Landskrona Slackline,https://www.facebook.com/groups/110135086206182/,55.870682,12.831848,No,https://goo.gl/maps/3hNZLJetzDvgFwJM6
,Linköping,SlackLineköping Linköping Slackline,https://www.facebook.com/groups/852030658141576/,58.408806,15.61781,No,https://goo.gl/maps/BVNKYzU8wQh2GweH7
,Lund,Slackline Lund,https://www.facebook.com/groups/410127062461881/,55.703299,13.188295,No,https://goo.gl/maps/EvsMix2A4WNMkYYE9
,Malmö,Malmö Slackline,https://www.facebook.com/groups/malmoslackline/,55.57905,13.01087,Yes,"https://www.google.com/maps/@55.57905,13.01087,15z"
,Norrköping,Slackline Norrköping,https://www.facebook.com/groups/1407900716193749/,58.586377,16.185969,No,https://goo.gl/maps/WByt9aCpi7D7VGkTA
,Östersund,Slackline - Östersund,https://www.facebook.com/groups/297527560396439/,63.17668,14.63607,Yes,"https://www.google.com/maps/@63.17668,14.63607,15z"
,Stockholm,Stockholm Slackline,https://www.facebook.com/groups/445069082194192/,59.32932,18.06858,Yes,"https://www.google.com/maps/@59.32932,18.06858,15z"
,Umeå,Slackline Umeå,https://www.facebook.com/groups/211233309259669/,63.824091,20.262049,No,https://goo.gl/maps/TGQUXjpXTGHkyPbg7
,Uppsala,Uppsala Slackline,https://www.facebook.com/groups/508174162595045/,59.862402,17.63714,No,https://goo.gl/maps/8yBLTAWwh6fUaXpx5
,Västerås,Västerås Slackline,https://www.facebook.com/groups/1442633542418663/,59.610322,16.536356,No,https://goo.gl/maps/3vYL52pTf3siKiNa7
,Växjö,Slackline Växjö,https://www.facebook.com/groups/336243413129164/,56.881595,14.806012,No,https://goo.gl/maps/5SNg2u6YKSZYtDvj6
SWITZERLAND:,Countrywide,Swiss-Slackline.ch,https://www.facebook.com/swissslackline/,46.81819,8.227512,Yes,"https://www.google.com/maps/@46.81819,8.227512,15z"
,Countrywide,Swiss-Slackline Chat,https://www.facebook.com/groups/29750285400/,46.81819,8.227512,Yes,"https://www.google.com/maps/@46.81819,8.227512,15z"
,Countrywide,SlackChat Deutsch,https://www.facebook.com/groups/481998168677508/about/,46.846238,8.111002,No,https://goo.gl/maps/cL3XiK2dUYDyrC426
,Aargau,Slackline Aargau,https://www.facebook.com/groups/slacklineaargau/,47.425602,8.173545,No,https://goo.gl/maps/kW2sQqxkBt1v9Vtq5
,Bern,SLACKATTACK.ch,https://www.facebook.com/SLACKATTACK.ch/,46.94798,7.447447,Yes,"https://www.google.com/maps/@46.94798,7.447447,15z"
,Bern,Slackattack - Slackline Crew Bern,https://www.facebook.com/groups/171296479593796/,46.947911,7.421303,No,https://goo.gl/maps/zJ36xo1RfXBwRfn2A
,Basel,Basel City Slackliners,https://www.facebook.com/groups/baselcityslackliners/,47.5596,7.588576,Yes,"https://www.google.com/maps/@47.5596,7.588576,15z"
,Basel,Slacklining Basel,https://www.facebook.com/groups/449643248446404/,47.5596,7.588576,Yes,"https://www.google.com/maps/@47.5596,7.588576,15z"
,Biel,Slackline Biel,https://www.facebook.com/Slackline-Biel-215059055255210/,47.143116,7.259252,No,https://goo.gl/maps/UZ4LtQY37osuRYwM9
,Brunnen,Slacklife Brunnen,https://www.facebook.com/groups/848737755140148/,46.998994,8.608641,No,https://goo.gl/maps/ezDsKaGrb9eVDfp76
